id;lat;lng;title;reiting;content_text;address;content;cats
5270;55.7616737;37.592005;"ООО ""Эколайн""";0;Бумага;ул. Спиридоновка, 24/1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
5273;55.752128;37.5988844;"ООО ""Эколайн""";0;Бумага;ул. Арбат, 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
5278;55.813062;37.489266;Контейнер Эколайн;0;Стекло, Пластик, Металл;Светлый пр-д, 6к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5279;55.803959;37.498074;Контейнер Эколайн;0;Стекло, Пластик, Металл;ул. Врубеля, 13;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5280;55.80336;37.510369;Контейнер Эколайн;0;Стекло, Пластик, Металл;ул. Алабяна, 3к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5282;55.797599;37.5051960000001;Контейнер Эколайн;0;Стекло, Пластик, Металл;ул. Алабяна, 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5283;55.8049826;37.5122425;Контейнер Эколайн;0;Стекло, Пластик, Металл;Ленинградский пр., 75;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5284;55.796007;37.5074979999999;Контейнер Эколайн;0;Стекло, Пластик, Металл;ул. Сальвадора Альенде, 4к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5285;55.795786;37.504359;Контейнер Эколайн;0;Стекло, Пластик, Металл;ул. Зорге, 34;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5286;55.798245;37.508844;Контейнер Эколайн;0;Стекло, Пластик, Металл;Песчаный пер., 14к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5287;55.797744;37.509855;Контейнер Эколайн;0;Стекло, Пластик, Металл;Песчаный пер., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
5346;55.683179;37.738294;"ООО ""МСК-НТ""";5;Бумага, Стекло, Пластик, Металл;Люблинская ул., 107/10;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5362;55.6922455223034;37.5409456455078;ГТСК Групп. Чистая планета.;4.7;Бумага, Стекло, Пластик, Металл, Одежда, Тетра Пак;Ломоносовский просп., 18;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_5_11
5365;55.752816;37.832669;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ул. Молостовых, 17к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5368;55.7383449;37.836244;"Полумобильный пункт ООО ""Хартия""";3;Бумага, Стекло, Пластик, Металл;ул. Реутовская, 8к1с1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5426;55.75181;37.599294;Салон МТС;0;Батарейки;ул. Арбат, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5430;55.80184;37.531975;Салон МТС;0;Батарейки;Ленинградский пр., 62А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5445;55.802412;37.825701;"Полумобильный пункт ООО ""Хартия""";3;Бумага, Стекло, Пластик, Металл;Сиреневый б-р, 60;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5471;55.9034867327417;37.5502254862305;"ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;Псковская ул., 10к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5472;55.8998207;37.5792205;"ООО ""Хартия""";1;Бумага, Стекло, Пластик, Металл;Новгородская ул., 19;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5473;55.866759;37.70664;"ООО ""Хартия""";1;Бумага, Стекло, Пластик, Металл;Ярославское ш., 114;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5474;55.870221;37.701402;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ул. Палехская, 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5475;55.8785242;37.7138104000001;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ул. Палехская, 147;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5476;55.873967;37.636557;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Полярная ул., 7А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5477;55.8551527;37.6600172999999;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Берингов пр., 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5480;55.9082503322131;36.8608048668542;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;Улица Ленина, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5554;55.863511;37.6023769999999;"Социальный проект ""Экобокс""";3;Опасные отходы, Батарейки, Лампочки;Декабристов ул., 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5555;55.8232492;37.4982904999999;"Социальный проект ""Экобокс""";5;Опасные отходы, Батарейки, Лампочки;Ленинградское ш., 16A;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5556;55.6631469;37.4940776;"Социальный проект ""Экобокс""";0;;пр. Вернадского, 103;"<div class=""trash_type sm_trash_type""></div>";
5557;55.730438;37.7031319;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;Автомобильный пр-д, 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5558;55.6958725;37.6656839;"Социальный проект ""Экобокс""";5;Опасные отходы, Батарейки, Лампочки;Андропова пр-т, 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5560;55.823924;37.8035600000001;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Уральская ул., 23к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5561;55.809553;37.732154;"Полумобильный пункт ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;Открытое ш., 6к9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5563;55.723401;37.8299420000001;"Полумобильный пункт ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;ул. Вешняковская, 29Б;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5564;55.817528;37.80498;"Полумобильный пункт ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;Байкальская ул., 27;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5565;55.7671345;37.8259599;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Саянская ул., 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5566;55.7725790080418;37.8327874576721;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ш. Энтузиастов, 98А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5567;55.827317;37.762701;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Открытое ш., 25к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5568;55.737139;37.7659180000001;"Полумобильный пункт ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Кусковская ул., 2А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5569;55.781875;37.7342180000001;"Полумобильный пункт ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;ул. Щербаковская, 40-42;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5570;55.7880037;37.6837266;"Полумобильный пункт ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;2-я Сокольническая ул., 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5587;55.7903284;37.8831124000001;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;ул. Ситникова, 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5589;55.7922586;37.8897804000001;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;ул. Строителей, 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5590;55.9369915;37.8363853000001;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;ул. А.И.Соколова, 1/24;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5591;55.9240113;37.7583545;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;просп. Олимпийский, 32к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5592;55.9254156;37.7442871000001;"Социальный проект ""Экобокс""";0;Опасные отходы, Батарейки, Лампочки;2-й Рупасовский пер., 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5593;55.820817;37.648738;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ул. Космонавтов, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5594;55.808898;37.6530250000001;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;1-й Рижский пер., 2к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5595;55.874809;37.664318;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Староватутинский пр-д, 13;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5596;55.865884;37.6557883;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;ул. Чичерина, 8к1с3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5597;55.897573;37.621956;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Белозерская ул., 23;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5598;55.829343;37.587279;"ООО ""Хартия""";5;Бумага, Стекло, Пластик, Металл;ул. Академика Комарова, 13;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5599;55.8096943;37.6185695;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Мурманский пр-д, 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5602;55.775124;38.433136;"Волонтёрская акция движения ""РазДельный Сбор"" Электросталь";5;Бумага, Стекло, Пластик, Металл;ул. Журавлева, 1А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5603;55.8063665264819;38.4375343439331;"Волонтёрская акция движения ""РазДельный Сбор"" Электросталь";5;Бумага, Стекло, Пластик, Металл;пр. Ленина, 3Б;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5604;55.686791;37.6863979;"Волонтёрская акция движения ""РазДельный Сбор""";5;Бумага, Стекло, Пластик, Металл, Одежда, Тетра Пак;Якорная ул., 5к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_5_11
5605;55.680244;37.704243;"Волонтёрская акция движения ""РазДельный Сбор""";3.7;Бумага, Стекло, Пластик, Металл, Одежда, Тетра Пак;Коломенская ул., 9с5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_5_11
5606;55.5991261;38.0888755999999;"Волонтёрская акция движения ""РазДельный Сбор"" Жуковский";4.2;Бумага, Стекло, Пластик, Металл;ул. Гудкова, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5608;55.5672409;38.2247042;"Волонтёрская акция движения ""РазДельный Сбор""";0;Бумага, Стекло, Пластик, Металл, Батарейки, Лампочки;ул. Ногина, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";1_2_3_4_8_9
5612;55.7512698318629;37.8647441018525;"Волонтёрская акция движения ""РазДельный Сбор""";5;Бумага, Стекло, Пластик, Металл;Реутов, Карла Маркса;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5622;55.645912;37.485996;"Благотворительный проект ""С миру по нитке""";0;Одежда, Иное;ул. Островитянова, 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5623;55.697896;37.560418;"Благотворительный проект ""С миру по нитке""";1;Одежда;Ленинский пр., 54;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
5625;55.723509;37.6509189999999;"Благотворительный проект ""С миру по нитке""";0;Одежда, Иное;Дербеневская наб., 7с10;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5626;55.731933;37.340388;"Благотворительный проект ""С миру по нитке""";5;Одежда, Иное;Заречная ул., 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5643;55.9094134293033;37.7199773746215;"""ВкусВилл""";5;Батарейки;Мытищи, б-р Ветеранов;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5644;55.775787;37.6430829999999;"""ВкусВилл""";0;Батарейки;Большая Спасская ул., 8с1А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5645;55.7913477;37.7768818;"""АльпИндустрия""";5;Батарейки;ул. Первомайская, 18;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
